low temperature opacities from Ferguson, Alexander, et al (2005) with gs98 metals
    form     version        X           Z          logRs    logR_min    logR_max       logTs    logT_min    logT_max
       1          38    0.100000    0.000000          46   -8.000000    1.000000         105    2.700000    4.500000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.800  -7.600  -7.400  -7.200  -7.000  -6.800  -6.600  -6.400  -6.200  -6.000  -5.800  -5.600  -5.400  -5.200  -5.000  -4.800  -4.600  -4.400  -4.200  -4.000  -3.800  -3.600  -3.400  -3.200  -3.000  -2.800  -2.600  -2.400  -2.200  -2.000  -1.800  -1.600  -1.400  -1.200  -1.000  -0.800  -0.600  -0.400  -0.200   0.000   0.200   0.400   0.600   0.800   1.000

   2.700 -11.147 -11.134 -11.128 -11.129 -11.137 -11.143 -11.141 -11.137 -11.113 -11.022 -10.964 -10.990 -11.030 -11.030 -10.982 -10.918 -10.853 -10.779 -10.702 -10.619 -10.533 -10.442 -10.349 -10.257 -10.166 -10.075  -9.982  -9.889  -9.797  -9.707  -9.605  -9.476  -9.333  -9.197  -9.062  -8.932  -8.809  -8.691  -8.576  -8.464  -8.356  -8.251  -8.150  -8.053  -7.959  -7.870
   2.750 -10.998 -10.998 -10.997 -10.996 -10.995 -10.992 -10.989 -10.984 -10.975 -10.963 -10.945 -10.919 -10.886 -10.843 -10.789 -10.728 -10.658 -10.582 -10.501 -10.415 -10.326 -10.236 -10.145 -10.053  -9.961  -9.868  -9.776  -9.683  -9.591  -9.498  -9.404  -9.313  -9.219  -9.111  -8.990  -8.869  -8.754  -8.643  -8.534  -8.427  -8.323  -8.222  -8.124  -8.029  -7.937  -7.849
   2.800 -10.849 -10.849 -10.848 -10.846 -10.844 -10.841 -10.837 -10.830 -10.819 -10.804 -10.781 -10.750 -10.710 -10.661 -10.602 -10.535 -10.461 -10.380 -10.297 -10.209 -10.119 -10.028  -9.936  -9.844  -9.753  -9.661  -9.570  -9.479  -9.387  -9.296  -9.204  -9.113  -9.021  -8.928  -8.833  -8.737  -8.639  -8.540  -8.443  -8.346  -8.250  -8.157  -8.065  -7.975  -7.886  -7.800
   2.850 -10.700 -10.699 -10.698 -10.696 -10.694 -10.690 -10.684 -10.675 -10.660 -10.641 -10.613 -10.576 -10.529 -10.474 -10.409 -10.338 -10.260 -10.177 -10.091 -10.002  -9.911  -9.820  -9.728  -9.636  -9.545  -9.454  -9.364  -9.274  -9.184  -9.096  -9.007  -8.917  -8.827  -8.743  -8.665  -8.586  -8.502  -8.416  -8.330  -8.244  -8.157  -8.072  -7.987  -7.902  -7.818  -7.733
   2.900 -10.550 -10.550 -10.548 -10.546 -10.543 -10.537 -10.529 -10.517 -10.499 -10.474 -10.441 -10.398 -10.345 -10.284 -10.214 -10.138 -10.057  -9.972  -9.884  -9.793  -9.702  -9.610  -9.519  -9.428  -9.338  -9.248  -9.159  -9.071  -8.983  -8.893  -8.810  -8.741  -8.678  -8.609  -8.534  -8.458  -8.381  -8.302  -8.223  -8.144  -8.064  -7.985  -7.906  -7.826  -7.744  -7.662
   2.910 -10.520 -10.520 -10.518 -10.516 -10.512 -10.506 -10.497 -10.485 -10.465 -10.440 -10.406 -10.361 -10.308 -10.246 -10.175 -10.098 -10.017  -9.931  -9.843  -9.752  -9.661  -9.569  -9.478  -9.387  -9.296  -9.207  -9.118  -9.031  -8.944  -8.857  -8.771  -8.684  -8.598  -8.517  -8.443  -8.369  -8.292  -8.215  -8.138  -8.061  -7.985  -7.909  -7.833  -7.755  -7.676  -7.594
   2.920 -10.490 -10.490 -10.488 -10.486 -10.482 -10.475 -10.466 -10.453 -10.433 -10.406 -10.371 -10.325 -10.270 -10.207 -10.135 -10.058  -9.976  -9.889  -9.801  -9.710  -9.619  -9.527  -9.436  -9.345  -9.255  -9.166  -9.078  -8.990  -8.904  -8.818  -8.732  -8.646  -8.561  -8.477  -8.393  -8.311  -8.231  -8.153  -8.075  -7.998  -7.922  -7.848  -7.773  -7.696  -7.617  -7.536
   2.930 -10.460 -10.460 -10.458 -10.456 -10.452 -10.445 -10.435 -10.422 -10.400 -10.373 -10.336 -10.289 -10.233 -10.169 -10.096 -10.018  -9.935  -9.848  -9.759  -9.669  -9.577  -9.485  -9.394  -9.303  -9.213  -9.124  -9.037  -8.950  -8.864  -8.778  -8.693  -8.608  -8.524  -8.439  -8.354  -8.270  -8.188  -8.108  -8.029  -7.951  -7.875  -7.800  -7.725  -7.647  -7.568  -7.486
   2.940 -10.430 -10.429 -10.427 -10.424 -10.421 -10.414 -10.404 -10.389 -10.367 -10.338 -10.300 -10.252 -10.194 -10.129 -10.056  -9.977  -9.894  -9.807  -9.718  -9.627  -9.535  -9.444  -9.352  -9.262  -9.172  -9.083  -8.996  -8.910  -8.824  -8.739  -8.654  -8.570  -8.486  -8.402  -8.318  -8.235  -8.152  -8.071  -7.992  -7.913  -7.836  -7.761  -7.685  -7.607  -7.526  -7.443
   2.950 -10.401 -10.400 -10.398 -10.394 -10.390 -10.383 -10.372 -10.358 -10.334 -10.304 -10.265 -10.215 -10.157 -10.091 -10.017  -9.937  -9.853  -9.765  -9.676  -9.585  -9.493  -9.402  -9.310  -9.220  -9.130  -9.042  -8.955  -8.870  -8.785  -8.700  -8.616  -8.532  -8.448  -8.365  -8.281  -8.199  -8.117  -8.037  -7.957  -7.879  -7.802  -7.726  -7.650  -7.570  -7.488  -7.404
