low temperature opacities from Ferguson, Alexander, et al (2005) with gs98 metals
    form     version        X           Z          logRs    logR_min    logR_max       logTs    logT_min    logT_max
       1          38    0.500000    0.000000          46   -8.000000    1.000000         105    2.700000    4.500000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.800  -7.600  -7.400  -7.200  -7.000  -6.800  -6.600  -6.400  -6.200  -6.000  -5.800  -5.600  -5.400  -5.200  -5.000  -4.800  -4.600  -4.400  -4.200  -4.000  -3.800  -3.600  -3.400  -3.200  -3.000  -2.800  -2.600  -2.400  -2.200  -2.000  -1.800  -1.600  -1.400  -1.200  -1.000  -0.800  -0.600  -0.400  -0.200   0.000   0.200   0.400   0.600   0.800   1.000

   2.700 -10.545 -10.545 -10.544 -10.544 -10.542 -10.540 -10.537 -10.533 -10.525 -10.514 -10.498 -10.475 -10.446 -10.406 -10.356 -10.297 -10.230 -10.155 -10.076  -9.994  -9.908  -9.820  -9.729  -9.644  -9.576  -9.447  -8.691  -7.681  -7.642  -8.419  -8.922  -8.823  -8.624  -8.455  -8.295  -8.145  -8.014  -7.894  -7.775  -7.658  -7.545  -7.437  -7.333  -7.232  -7.135  -7.041
   2.750 -10.396 -10.396 -10.395 -10.395 -10.393 -10.390 -10.386 -10.380 -10.371 -10.358 -10.338 -10.310 -10.274 -10.229 -10.173 -10.110 -10.039  -9.961  -9.880  -9.794  -9.706  -9.616  -9.524  -9.430  -9.336  -9.239  -9.140  -9.038  -8.933  -8.825  -8.715  -8.607  -8.495  -8.368  -8.224  -8.085  -7.962  -7.847  -7.733  -7.621  -7.513  -7.409  -7.307  -7.209  -7.113  -7.019
   2.800 -10.247 -10.247 -10.246 -10.244 -10.242 -10.239 -10.234 -10.227 -10.214 -10.198 -10.174 -10.141 -10.099 -10.048  -9.987  -9.919  -9.844  -9.764  -9.680  -9.592  -9.502  -9.411  -9.318  -9.224  -9.128  -9.031  -8.931  -8.830  -8.726  -8.619  -8.511  -8.403  -8.293  -8.182  -8.070  -7.959  -7.852  -7.747  -7.644  -7.543  -7.443  -7.346  -7.251  -7.156  -7.062  -6.969
   2.850 -10.098 -10.098 -10.097 -10.095 -10.093 -10.088 -10.081 -10.071 -10.055 -10.035 -10.006  -9.968  -9.921  -9.865  -9.799  -9.726  -9.648  -9.564  -9.478  -9.389  -9.298  -9.206  -9.112  -9.018  -8.922  -8.825  -8.726  -8.624  -8.521  -8.416  -8.311  -8.204  -8.097  -7.997  -7.905  -7.813  -7.720  -7.627  -7.535  -7.444  -7.354  -7.265  -7.176  -7.086  -6.994  -6.901
   2.900  -9.949  -9.948  -9.946  -9.944  -9.941  -9.935  -9.926  -9.914  -9.894  -9.869  -9.835  -9.791  -9.738  -9.676  -9.605  -9.529  -9.448  -9.363  -9.275  -9.184  -9.092  -8.999  -8.905  -8.811  -8.715  -8.618  -8.520  -8.420  -8.319  -8.213  -8.114  -8.028  -7.949  -7.864  -7.777  -7.689  -7.602  -7.516  -7.431  -7.348  -7.264  -7.182  -7.098  -7.011  -6.920  -6.826
   2.910  -9.919  -9.918  -9.916  -9.914  -9.910  -9.904  -9.895  -9.882  -9.862  -9.836  -9.801  -9.755  -9.700  -9.638  -9.567  -9.490  -9.408  -9.322  -9.234  -9.143  -9.051  -8.958  -8.864  -8.770  -8.674  -8.577  -8.479  -8.379  -8.278  -8.176  -8.074  -7.970  -7.868  -7.774  -7.686  -7.601  -7.516  -7.431  -7.349  -7.268  -7.188  -7.108  -7.027  -6.941  -6.850  -6.755
   2.920  -9.889  -9.888  -9.886  -9.883  -9.880  -9.873  -9.864  -9.850  -9.830  -9.802  -9.766  -9.719  -9.664  -9.600  -9.528  -9.450  -9.368  -9.281  -9.193  -9.102  -9.010  -8.917  -8.823  -8.728  -8.633  -8.536  -8.438  -8.339  -8.239  -8.137  -8.035  -7.933  -7.832  -7.734  -7.638  -7.545  -7.457  -7.371  -7.288  -7.208  -7.129  -7.049  -6.968  -6.881  -6.788  -6.691
   2.930  -9.859  -9.858  -9.856  -9.853  -9.850  -9.843  -9.833  -9.819  -9.797  -9.768  -9.731  -9.683  -9.626  -9.562  -9.488  -9.410  -9.327  -9.240  -9.151  -9.060  -8.968  -8.875  -8.781  -8.687  -8.591  -8.495  -8.397  -8.298  -8.198  -8.097  -7.996  -7.895  -7.794  -7.696  -7.599  -7.505  -7.415  -7.328  -7.244  -7.163  -7.083  -7.002  -6.920  -6.831  -6.736  -6.635
   2.940  -9.829  -9.828  -9.826  -9.823  -9.819  -9.812  -9.801  -9.786  -9.764  -9.734  -9.696  -9.647  -9.589  -9.523  -9.449  -9.370  -9.287  -9.199  -9.110  -9.019  -8.927  -8.834  -8.740  -8.645  -8.550  -8.453  -8.356  -8.257  -8.158  -8.058  -7.957  -7.856  -7.756  -7.659  -7.563  -7.470  -7.380  -7.293  -7.208  -7.127  -7.045  -6.964  -6.880  -6.789  -6.691  -6.586
   2.950  -9.799  -9.798  -9.796  -9.793  -9.789  -9.781  -9.770  -9.755  -9.731  -9.700  -9.660  -9.610  -9.551  -9.485  -9.410  -9.330  -9.246  -9.158  -9.069  -8.978  -8.886  -8.793  -8.698  -8.604  -8.508  -8.412  -8.315  -8.216  -8.117  -8.018  -7.918  -7.818  -7.719  -7.622  -7.527  -7.435  -7.346  -7.259  -7.175  -7.094  -7.012  -6.929  -6.844  -6.750  -6.649  -6.541
