fixed metal distribution -- based on Grevesse & Noels (1993) solar abundances
    form     version        X           Z          logRs    logR_min    logR_max       logTs    logT_min    logT_max
       1          38    0.200000    0.020000          37   -8.000000    1.000000         138    3.750000    8.700000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   3.750   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -1.946  -2.053  -2.158  -2.262  -2.362  -2.459  -2.546  -2.625  -2.684  -2.728  -2.743  -2.735  -2.699  -2.637  -2.558  -2.458  -2.345  -2.217  -2.087  -1.952  -1.782  -1.588  -1.394  -1.192  -0.982  -0.765  -0.552  -0.340
   3.775   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -1.636  -1.733  -1.830  -1.929  -2.024  -2.116  -2.198  -2.272  -2.328  -2.369  -2.384  -2.377  -2.345  -2.288  -2.218  -2.131  -2.029  -1.911  -1.797  -1.681  -1.537  -1.372  -1.207  -1.035  -0.852  -0.659  -0.455  -0.240
   3.800   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -1.385  -1.462  -1.542  -1.626  -1.707  -1.788  -1.858  -1.922  -1.970  -2.005  -2.017  -2.009  -1.980  -1.929  -1.867  -1.790  -1.698  -1.591  -1.491  -1.390  -1.266  -1.125  -0.983  -0.835  -0.675  -0.504  -0.315  -0.110
   3.825   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -1.193  -1.238  -1.290  -1.346  -1.405  -1.464  -1.519  -1.567  -1.605  -1.630  -1.637  -1.628  -1.600  -1.557  -1.501  -1.432  -1.348  -1.257  -1.170  -1.076  -0.963  -0.841  -0.715  -0.583  -0.444  -0.293  -0.132   0.051
   3.850   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -1.059  -1.070  -1.089  -1.113  -1.142  -1.173  -1.203  -1.230  -1.250  -1.260  -1.258  -1.244  -1.218  -1.179  -1.128  -1.065  -0.992  -0.912  -0.833  -0.747  -0.646  -0.536  -0.422  -0.302  -0.179  -0.048   0.093   0.244
   3.875   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -0.991  -0.978  -0.966  -0.957  -0.948  -0.941  -0.934  -0.926  -0.916  -0.903  -0.885  -0.861  -0.831  -0.793  -0.745  -0.690  -0.627  -0.559  -0.487  -0.409  -0.320  -0.224  -0.121  -0.013   0.099   0.215   0.335   0.466
   3.900   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -0.965  -0.933  -0.896  -0.855  -0.810  -0.763  -0.715  -0.668  -0.623  -0.580  -0.540  -0.500  -0.460  -0.417  -0.370  -0.318  -0.264  -0.204  -0.140  -0.069   0.009   0.094   0.187   0.285   0.386   0.492   0.602   0.718
   3.925   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -0.961  -0.918  -0.864  -0.801  -0.728  -0.648  -0.564  -0.478  -0.395  -0.316  -0.245  -0.179  -0.121  -0.067  -0.013   0.039   0.092   0.146   0.205   0.268   0.338   0.413   0.496   0.584   0.676   0.772   0.869   0.973
   3.950   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -0.969  -0.920  -0.857  -0.779  -0.686  -0.581  -0.465  -0.345  -0.225  -0.109  -0.003   0.093   0.176   0.249   0.314   0.373   0.428   0.482   0.538   0.596   0.659   0.727   0.802   0.881   0.964   1.052   1.144   1.241
   3.975   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -0.970  -0.926  -0.863  -0.781  -0.677  -0.556  -0.418  -0.271  -0.119   0.031   0.172   0.302   0.415   0.515   0.600   0.674   0.738   0.797   0.854   0.911   0.970   1.032   1.099   1.171   1.245   1.325   1.408   1.497
   4.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -0.960  -0.924  -0.867  -0.787  -0.681  -0.553  -0.403  -0.237  -0.061   0.118   0.291   0.453   0.599   0.728   0.838   0.932   1.012   1.081   1.144   1.204   1.262   1.321   1.383   1.448   1.516   1.589   1.667   1.750
   4.025   0.000   0.000   0.000   0.000   0.000  -0.912  -0.925  -0.934  -0.935  -0.923  -0.896  -0.848  -0.777  -0.679  -0.554  -0.403  -0.231  -0.042   0.155   0.352   0.543   0.718   0.878   1.016   1.136   1.237   1.324   1.399   1.466   1.529   1.589   1.649   1.711   1.774   1.841   1.912   1.988
