fixed metal distribution -- based on Grevesse & Sauval (1998)
    form     version        X           Z          logRs    logR_min    logR_max       logTs    logT_min    logT_max
       1          38    0.700000    0.002000          37   -8.000000    1.000000         138    3.750000    8.700000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   3.750  -0.774  -0.850  -0.935  -1.028  -1.128  -1.231  -1.338  -1.445  -1.554  -1.661  -1.768  -1.871  -1.972  -2.063  -2.148  -2.213  -2.263  -2.286  -2.286  -2.261  -2.212  -2.148  -2.065  -1.976  -1.876  -1.774  -1.667  -1.558  -1.445  -1.328  -1.207  -1.085  -0.960  -0.831  -0.698  -0.561  -0.420
   3.775  -0.650  -0.689  -0.739  -0.799  -0.870  -0.950  -1.039  -1.132  -1.230  -1.328  -1.429  -1.526  -1.622  -1.707  -1.784  -1.844  -1.889  -1.909  -1.908  -1.884  -1.837  -1.777  -1.700  -1.614  -1.516  -1.418  -1.316  -1.211  -1.102  -0.990  -0.875  -0.758  -0.639  -0.517  -0.391  -0.262  -0.130
   3.800  -0.571  -0.585  -0.609  -0.643  -0.686  -0.741  -0.807  -0.878  -0.956  -1.037  -1.122  -1.205  -1.287  -1.359  -1.425  -1.475  -1.513  -1.529  -1.526  -1.502  -1.458  -1.402  -1.332  -1.251  -1.158  -1.066  -0.970  -0.870  -0.766  -0.659  -0.550  -0.439  -0.326  -0.209  -0.090   0.032   0.157
   3.825  -0.547  -0.549  -0.557  -0.569  -0.588  -0.613  -0.645  -0.683  -0.728  -0.781  -0.838  -0.899  -0.959  -1.014  -1.064  -1.104  -1.132  -1.142  -1.137  -1.113  -1.075  -1.024  -0.960  -0.885  -0.803  -0.718  -0.629  -0.535  -0.437  -0.336  -0.233  -0.127  -0.020   0.091   0.206   0.321   0.440
   3.850  -0.548  -0.546  -0.545  -0.543  -0.542  -0.541  -0.542  -0.548  -0.559  -0.578  -0.603  -0.633  -0.664  -0.695  -0.722  -0.744  -0.758  -0.759  -0.748  -0.725  -0.690  -0.643  -0.586  -0.520  -0.448  -0.371  -0.290  -0.204  -0.113  -0.019   0.079   0.178   0.280   0.385   0.494   0.606   0.720
   3.875  -0.546  -0.543  -0.538  -0.531  -0.522  -0.510  -0.496  -0.483  -0.469  -0.457  -0.446  -0.437  -0.429  -0.422  -0.414  -0.406  -0.396  -0.380  -0.360  -0.333  -0.299  -0.256  -0.206  -0.149  -0.086  -0.019   0.053   0.130   0.212   0.298   0.387   0.479   0.574   0.672   0.773   0.879   0.988
   3.900  -0.547  -0.544  -0.539  -0.531  -0.521  -0.506  -0.486  -0.460  -0.428  -0.390  -0.347  -0.299  -0.250  -0.201  -0.154  -0.110  -0.069  -0.031   0.005   0.042   0.080   0.122   0.168   0.218   0.273   0.331   0.394   0.462   0.534   0.610   0.690   0.774   0.861   0.951   1.045   1.144   1.246
   3.925  -0.547  -0.546  -0.542  -0.536  -0.526  -0.511  -0.488  -0.457  -0.415  -0.361  -0.296  -0.221  -0.138  -0.052   0.035   0.119   0.197   0.266   0.328   0.383   0.433   0.481   0.527   0.574   0.624   0.675   0.731   0.790   0.853   0.919   0.990   1.065   1.143   1.225   1.312   1.403   1.499
   3.950  -0.545  -0.545  -0.543  -0.541  -0.534  -0.521  -0.499  -0.467  -0.421  -0.359  -0.281  -0.186  -0.078   0.041   0.164   0.285   0.402   0.507   0.600   0.680   0.748   0.807   0.860   0.909   0.957   1.006   1.055   1.108   1.162   1.221   1.282   1.348   1.417   1.492   1.571   1.655   1.745
   3.975  -0.537  -0.539  -0.538  -0.538  -0.533  -0.523  -0.505  -0.475  -0.432  -0.369  -0.287  -0.183  -0.061   0.078   0.227   0.381   0.532   0.673   0.802   0.913   1.009   1.088   1.156   1.214   1.266   1.315   1.363   1.410   1.459   1.510   1.564   1.621   1.683   1.750   1.822   1.899   1.982
   4.000  -0.528  -0.530  -0.530  -0.531  -0.529  -0.522  -0.507  -0.483  -0.443  -0.385  -0.305  -0.200  -0.072   0.079   0.246   0.424   0.604   0.778   0.941   1.086   1.212   1.318   1.406   1.479   1.541   1.596   1.645   1.692   1.737   1.784   1.832   1.883   1.939   1.999   2.065   2.135   2.212
   4.025  -0.518  -0.519  -0.521  -0.522  -0.521  -0.516  -0.504  -0.483  -0.448  -0.394  -0.319  -0.218  -0.092   0.061   0.234   0.424   0.622   0.820   1.012   1.187   1.346   1.481   1.597   1.693   1.772   1.839   1.895   1.946   1.992   2.037   2.083   2.131   2.182   2.238   2.298   2.363   2.433
