low temperature opacities from Ferguson, Alexander, et al (2005) with gn93 metals
    form     version        X           Z          logRs    logR_min    logR_max       logTs    logT_min    logT_max
       1          38    0.000000    0.000000          46   -8.000000    1.000000          75    3.000000    4.100000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.800  -7.600  -7.400  -7.200  -7.000  -6.800  -6.600  -6.400  -6.200  -6.000  -5.800  -5.600  -5.400  -5.200  -5.000  -4.800  -4.600  -4.400  -4.200  -4.000  -3.800  -3.600  -3.400  -3.200  -3.000  -2.800  -2.600  -2.400  -2.200  -2.000  -1.800  -1.600  -1.400  -1.200  -1.000  -0.800  -0.600  -0.400  -0.200   0.000   0.200   0.400   0.600   0.800   1.000

   3.000 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.835 -10.834
   3.010 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.806 -10.805 -10.805 -10.805 -10.805 -10.805 -10.804
   3.020 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.776 -10.775 -10.775 -10.775 -10.775 -10.774
   3.030 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.746 -10.745 -10.745 -10.745
   3.040 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.716 -10.715 -10.715 -10.715
   3.050 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.686 -10.685 -10.685
   3.060 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.656 -10.655
   3.070 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.626 -10.625
   3.080 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596 -10.596
   3.090 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.567 -10.566 -10.566
   3.100 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.537 -10.536
   3.110 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.507 -10.506
   3.120 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477 -10.477
   3.130 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447 -10.447
   3.140 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417 -10.417
   3.150 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387 -10.387
   3.160 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357 -10.357
   3.170 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327 -10.327
   3.180 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298 -10.298
   3.190 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268 -10.268
