low temperature opacities from Ferguson, Alexander, et al (2005) with gs98 metals
    form     version        X           Z          logRs    logR_min    logR_max       logTs    logT_min    logT_max
       1          38    0.350000    0.000000          46   -8.000000    1.000000         105    2.700000    4.500000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.800  -7.600  -7.400  -7.200  -7.000  -6.800  -6.600  -6.400  -6.200  -6.000  -5.800  -5.600  -5.400  -5.200  -5.000  -4.800  -4.600  -4.400  -4.200  -4.000  -3.800  -3.600  -3.400  -3.200  -3.000  -2.800  -2.600  -2.400  -2.200  -2.000  -1.800  -1.600  -1.400  -1.200  -1.000  -0.800  -0.600  -0.400  -0.200   0.000   0.200   0.400   0.600   0.800   1.000

   2.700 -10.689 -10.688 -10.687 -10.687 -10.686 -10.684 -10.681 -10.676 -10.668 -10.658 -10.642 -10.619 -10.588 -10.547 -10.497 -10.439 -10.372 -10.298 -10.219 -10.135 -10.048  -9.959  -9.868  -9.776  -9.683  -9.588  -9.492  -9.393  -9.294  -9.195  -9.082  -8.940  -8.784  -8.634  -8.488  -8.347  -8.214  -8.088  -7.967  -7.851  -7.740  -7.633  -7.529  -7.430  -7.334  -7.241
   2.750 -10.540 -10.539 -10.539 -10.537 -10.536 -10.534 -10.530 -10.524 -10.513 -10.500 -10.480 -10.452 -10.416 -10.370 -10.314 -10.250 -10.179 -10.100 -10.019  -9.933  -9.844  -9.754  -9.662  -9.569  -9.475  -9.380  -9.283  -9.185  -9.084  -8.981  -8.877  -8.774  -8.667  -8.548  -8.415  -8.283  -8.160  -8.040  -7.925  -7.815  -7.708  -7.604  -7.504  -7.406  -7.311  -7.219
   2.800 -10.391 -10.391 -10.390 -10.388 -10.386 -10.382 -10.377 -10.370 -10.357 -10.340 -10.316 -10.282 -10.240 -10.188 -10.127 -10.058  -9.982  -9.901  -9.817  -9.729  -9.639  -9.548  -9.455  -9.361  -9.267  -9.172  -9.076  -8.978  -8.879  -8.777  -8.674  -8.571  -8.467  -8.363  -8.257  -8.151  -8.045  -7.939  -7.836  -7.736  -7.637  -7.541  -7.447  -7.353  -7.261  -7.170
   2.850 -10.242 -10.241 -10.240 -10.238 -10.236 -10.231 -10.224 -10.214 -10.198 -10.177 -10.147 -10.108 -10.059 -10.002  -9.936  -9.863  -9.784  -9.700  -9.613  -9.524  -9.433  -9.341  -9.248  -9.154  -9.061  -8.966  -8.870  -8.774  -8.676  -8.576  -8.476  -8.374  -8.272  -8.177  -8.089  -8.001  -7.909  -7.817  -7.726  -7.636  -7.547  -7.459  -7.372  -7.283  -7.193  -7.103
   2.900 -10.092 -10.092 -10.090 -10.088 -10.084 -10.078 -10.069 -10.056 -10.036 -10.010  -9.975  -9.930  -9.875  -9.813  -9.741  -9.664  -9.583  -9.497  -9.409  -9.318  -9.226  -9.134  -9.041  -8.947  -8.854  -8.760  -8.665  -8.570  -8.473  -8.373  -8.279  -8.199  -8.124  -8.044  -7.959  -7.875  -7.790  -7.706  -7.622  -7.539  -7.457  -7.375  -7.293  -7.208  -7.120  -7.030
   2.910 -10.062 -10.061 -10.059 -10.057 -10.053 -10.047 -10.038 -10.024 -10.004  -9.976  -9.940  -9.893  -9.838  -9.774  -9.702  -9.625  -9.543  -9.456  -9.367  -9.276  -9.184  -9.092  -8.999  -8.906  -8.813  -8.719  -8.624  -8.529  -8.433  -8.337  -8.240  -8.141  -8.043  -7.952  -7.869  -7.786  -7.703  -7.620  -7.539  -7.459  -7.380  -7.301  -7.222  -7.138  -7.051  -6.960
   2.920 -10.032 -10.031 -10.029 -10.026 -10.023 -10.016 -10.006  -9.992  -9.970  -9.942  -9.905  -9.857  -9.800  -9.736  -9.663  -9.585  -9.502  -9.414  -9.325  -9.235  -9.143  -9.051  -8.958  -8.864  -8.771  -8.677  -8.583  -8.488  -8.393  -8.297  -8.201  -8.104  -8.007  -7.912  -7.820  -7.730  -7.643  -7.560  -7.478  -7.398  -7.319  -7.241  -7.163  -7.079  -6.990  -6.898
   2.930 -10.002 -10.001  -9.999  -9.996  -9.992  -9.985  -9.975  -9.960  -9.938  -9.908  -9.870  -9.821  -9.763  -9.697  -9.623  -9.544  -9.461  -9.373  -9.284  -9.193  -9.101  -9.009  -8.916  -8.823  -8.730  -8.636  -8.542  -8.448  -8.353  -8.258  -8.162  -8.066  -7.970  -7.875  -7.781  -7.689  -7.601  -7.516  -7.433  -7.353  -7.273  -7.195  -7.115  -7.030  -6.939  -6.844
   2.940  -9.972  -9.971  -9.969  -9.966  -9.962  -9.954  -9.943  -9.928  -9.904  -9.874  -9.834  -9.784  -9.725  -9.659  -9.584  -9.504  -9.420  -9.332  -9.243  -9.152  -9.060  -8.968  -8.875  -8.781  -8.688  -8.595  -8.501  -8.407  -8.313  -8.217  -8.122  -8.027  -7.932  -7.838  -7.745  -7.654  -7.566  -7.480  -7.397  -7.316  -7.236  -7.156  -7.075  -6.988  -6.895  -6.797
   2.950  -9.942  -9.941  -9.939  -9.936  -9.931  -9.923  -9.911  -9.895  -9.871  -9.839  -9.798  -9.747  -9.687  -9.619  -9.544  -9.464  -9.380  -9.292  -9.202  -9.110  -9.018  -8.925  -8.832  -8.740  -8.647  -8.554  -8.461  -8.367  -8.273  -8.178  -8.083  -7.988  -7.894  -7.801  -7.709  -7.619  -7.532  -7.447  -7.364  -7.283  -7.202  -7.122  -7.039  -6.950  -6.855  -6.754
   2.960  -9.912  -9.911  -9.909  -9.905  -9.900  -9.892  -9.880  -9.863  -9.837  -9.805  -9.763  -9.711  -9.649  -9.581  -9.505  -9.424  -9.339  -9.251  -9.161  -9.069  -8.977  -8.884  -8.791  -8.699  -8.606  -8.513  -8.420  -8.327  -8.233  -8.138  -8.044  -7.950  -7.856  -7.764  -7.673  -7.584  -7.498  -7.413  -7.331  -7.250  -7.169  -7.088  -7.005  -6.914  -6.816  -6.712
   2.970  -9.882  -9.881  -9.879  -9.875  -9.870  -9.861  -9.848  -9.830  -9.804  -9.770  -9.727  -9.673  -9.611  -9.541  -9.465  -9.383  -9.298  -9.209  -9.119  -9.027  -8.935  -8.842  -8.749  -8.657  -8.564  -8.472  -8.379  -8.286  -8.192  -8.099  -8.005  -7.912  -7.819  -7.727  -7.637  -7.549  -7.463  -7.380  -7.298  -7.218  -7.137  -7.055  -6.971  -6.878  -6.777  -6.669
   2.980  -9.852  -9.851  -9.849  -9.845  -9.839  -9.830  -9.816  -9.798  -9.770  -9.735  -9.691  -9.636  -9.572  -9.502  -9.425  -9.343  -9.257  -9.168  -9.078  -8.986  -8.893  -8.801  -8.708  -8.616  -8.523  -8.431  -8.338  -8.245  -8.152  -8.059  -7.966  -7.873  -7.781  -7.690  -7.601  -7.513  -7.429  -7.346  -7.264  -7.185  -7.104  -7.021  -6.936  -6.841  -6.737  -6.626
