GREVESSE 93 MIX X=0.00  Z=0.10
17 17 3.300 -7.0  -4.534  -4.522  -4.545  -4.601  -4.675  -4.750  -4.824  -4.917
  -5.047  -5.209  -5.377  -5.511  -5.570  -5.533  -5.422  -5.273  -5.114
18 17 3.250 -7.0  -4.790  -4.868  -4.934  -4.998  -5.090  -5.229  -5.407  -5.604
  -5.797  -5.967  -6.101  -6.200  -6.256  -6.251  -6.181  -6.064  -5.919
19 17 3.200 -7.0  -5.173  -5.285  -5.444  -5.634  -5.830  -6.013  -6.169  -6.297
  -6.414  -6.541  -6.675  -6.795  -6.872  -6.884  -6.833  -6.737   -.534
20 17 3.150 -7.0  -5.893  -6.074  -6.228  -6.346  -6.442  -6.547  -6.676  -6.826
  -6.984  -7.139  -7.279  -7.388   -.619   -.366    .124    .376    .951
21 17 3.100 -7.0  -6.495  -6.577  -6.692  -6.837  -7.000  -7.167  -7.333   -.924
   -.539   -.076    .548    .644    .900   1.111   1.235   1.293   1.336
22 17 3.050 -7.0  -7.074  -7.250  -1.132   -.689   -.397    .393    .709    .891
    .983   1.075   1.175   1.252   1.275   1.291   1.293   1.293   1.293
23 17 3.000 -7.0    .216    .337    .658    .838    .961   1.035   1.133   1.204
   1.230   1.235   1.236   1.237   1.237   1.237   1.237   1.237   1.237
GREVESSE 93 MIX X=0.00  Z=0.08
 1 17 4.100 -7.0  -1.005  -1.005  -1.010  -1.022  -1.044  -1.074  -1.093  -1.073
  -1.031   -.943   -.809   -.601   -.321    .007    .344    .659    .960
 2 17 4.050 -7.0  -1.064  -1.133  -1.237  -1.362  -1.488  -1.602  -1.684  -1.708
  -1.669  -1.536  -1.294   -.955   -.593   -.237    .093    .414    .725
 3 17 4.000 -7.0  -1.375  -1.544  -1.719  -1.885  -2.027  -2.133  -2.175  -2.144
  -2.013  -1.806  -1.500  -1.174   -.840   -.508   -.182    .148    .470
 4 17 3.950 -7.0  -1.945  -2.124  -2.272  -2.378  -2.428  -2.421  -2.365  -2.272
  -2.138  -1.956  -1.728  -1.452  -1.142   -.808   -.468   -.133    .198
 5 17 3.900 -7.0  -2.489  -2.551  -2.566  -2.554  -2.525  -2.482  -2.437  -2.382
  -2.313  -2.207  -2.036  -1.774  -1.449  -1.104   -.765   -.426   -.068
 6 17 3.850 -7.0  -2.639  -2.624  -2.607  -2.591  -2.576  -2.571  -2.577  -2.588
  -2.584  -2.511  -2.339  -2.072  -1.755  -1.424  -1.071   -.689   -.289
 7 17 3.800 -7.0  -2.658  -2.655  -2.658  -2.674  -2.711  -2.769  -2.831  -2.862
  -2.843  -2.765  -2.619  -2.396  -2.091  -1.724  -1.316   -.899   -.507
 8 17 3.750 -7.0  -2.716  -2.750  -2.812  -2.898  -2.976  -3.029  -3.054  -3.070
  -3.079  -3.037  -2.892  -2.622  -2.246  -1.819  -1.398  -1.012   -.681
 9 17 3.700 -7.0  -2.926  -3.017  -3.085  -3.128  -3.165  -3.218  -3.288  -3.346
  -3.341  -3.233  -3.009  -2.685  -2.302  -1.914  -1.567  -1.275  -1.033
10 17 3.650 -7.0  -3.161  -3.195  -3.249  -3.334  -3.434  -3.519  -3.553  -3.515
  -3.401  -3.219  -2.983  -2.709  -2.426  -2.159  -1.920  -1.687  -1.423
11 17 3.600 -7.0  -3.359  -3.470  -3.576  -3.649  -3.671  -3.642  -3.569  -3.463
  -3.340  -3.214  -3.092  -2.965  -2.805  -2.589  -2.316  -2.000  -1.657
12 17 3.550 -7.0  -3.705  -3.737  -3.731  -3.697  -3.643  -3.582  -3.530  -3.504
  -3.501  -3.510  -3.489  -3.391  -3.186  -2.887  -2.541  -2.180  -1.837
13 17 3.500 -7.0  -3.748  -3.717  -3.686  -3.671  -3.685  -3.726  -3.791  -3.859
  -3.901  -3.898  -3.821  -3.645  -3.382  -3.068  -2.744  -2.447  -2.189
14 17 3.450 -7.0  -3.752  -3.789  -3.852  -3.939  -4.041  -4.129  -4.187  -4.201
  -4.163  -4.092  -4.001  -3.864  -3.665  -3.426  -3.178  -2.945  -2.745
15 17 3.400 -7.0  -4.050  -4.170  -4.285  -4.372  -4.414  -4.403  -4.354  -4.314
  -4.300  -4.305  -4.306  -4.263  -4.149  -3.984  -3.807  -3.647  -3.508
16 17 3.350 -7.0  -4.530  -4.577  -4.566  -4.520  -4.484  -4.482  -4.514  -4.572
  -4.641  -4.706  -4.765  -4.807  -4.807  -4.752  -4.643  -4.500  -4.345
17 17 3.300 -7.0  -4.636  -4.618  -4.635  -4.685  -4.757  -4.833  -4.905  -4.992
  -5.113  -5.268  -5.431  -5.564  -5.623  -5.586  -5.471  -5.322  -5.161
18 17 3.250 -7.0  -4.870  -4.950  -5.018  -5.081  -5.165  -5.294  -5.466  -5.660
  -5.853  -6.025  -6.160  -6.254  -6.304  -6.293  -6.220  -6.101  -5.956
19 17 3.200 -7.0  -5.253  -5.355  -5.506  -5.690  -5.885  -6.070  -6.229  -6.358
  -6.473  -6.593  -6.719  -6.832  -6.903  -6.910  -6.857  -6.762   -.626
20 17 3.150 -7.0  -5.949  -6.132  -6.290  -6.412  -6.508  -6.606  -6.727  -6.870
  -7.023  -7.173  -7.309  -7.414   -.712   -.459    .037    .296    .857
21 17 3.100 -7.0  -6.566  -6.643  -6.748  -6.885  -7.042  -7.205  -7.367  -1.013
   -.631   -.159    .458    .553    .806   1.018   1.140   1.197   1.240
22 17 3.050 -7.0  -7.118  -7.289  -1.219   -.780   -.490    .306    .616    .798
    .887    .981   1.079   1.157   1.178   1.194   1.196   1.196   1.196
23 17 3.000 -7.0    .070    .250    .566    .743    .867    .939   1.036   1.107
   1.133   1.138   1.139   1.140   1.140   1.140   1.140   1.140   1.140
GREVESSE 93 MIX X=0.00  Z=0.06
 1 17 4.100 -7.0  -1.001  -1.002  -1.010  -1.026  -1.056  -1.089  -1.114  -1.101
  -1.070   -.992   -.875   -.696   -.446   -.138    .193    .510    .813
 2 17 4.050 -7.0  -1.062  -1.133  -1.242  -1.372  -1.503  -1.624  -1.716  -1.754
  -1.741  -1.636  -1.435  -1.114   -.757   -.397   -.060    .262    .574
 3 17 4.000 -7.0  -1.378  -1.551  -1.731  -1.905  -2.059  -2.183  -2.257  -2.252
  -2.160  -1.966  -1.668  -1.345  -1.000   -.666   -.335   -.006    .321
 4 17 3.950 -7.0  -1.959  -2.147  -2.312  -2.441  -2.519  -2.539  -2.498  -2.417
  -2.290  -2.125  -1.884  -1.611  -1.298   -.967   -.623   -.285    .044
 5 17 3.900 -7.0  -2.553  -2.642  -2.678  -2.678  -2.654  -2.615  -2.571  -2.519
  -2.450  -2.352  -2.183  -1.930  -1.609  -1.262   -.919   -.580   -.229
 6 17 3.850 -7.0  -2.762  -2.750  -2.734  -2.718  -2.702  -2.694  -2.696  -2.708
  -2.706  -2.650  -2.489  -2.227  -1.911  -1.577  -1.228   -.853   -.455
 7 17 3.800 -7.0  -2.783  -2.778  -2.779  -2.791  -2.821  -2.877  -2.939  -2.980
  -2.971  -2.901  -2.761  -2.543  -2.245  -1.887  -1.484  -1.064   -.663
 8 17 3.750 -7.0  -2.834  -2.862  -2.917  -2.999  -3.082  -3.140  -3.172  -3.189
  -3.198  -3.167  -3.043  -2.791  -2.426  -2.001  -1.571  -1.173   -.827
 9 17 3.700 -7.0  -3.026  -3.118  -3.194  -3.242  -3.277  -3.326  -3.393  -3.456
  -3.469  -3.385  -3.180  -2.865  -2.483  -2.085  -1.720  -1.412  -1.160
10 17 3.650 -7.0  -3.275  -3.308  -3.356  -3.433  -3.531  -3.622  -3.673  -3.654
  -3.557  -3.387  -3.155  -2.877  -2.580  -2.300  -2.051  -1.817  -1.558
11 17 3.600 -7.0  -3.456  -3.564  -3.674  -3.757  -3.793  -3.776  -3.713  -3.615
  -3.492  -3.363  -3.233  -3.095  -2.932  -2.720  -2.455  -2.142  -1.799
12 17 3.550 -7.0  -3.813  -3.855  -3.858  -3.830  -3.781  -3.720  -3.665  -3.630
  -3.622  -3.627  -3.611  -3.522  -3.327  -3.035  -2.688  -2.321  -1.966
13 17 3.500 -7.0  -3.878  -3.848  -3.816  -3.796  -3.801  -3.837  -3.897  -3.967
  -4.017  -4.024  -3.959  -3.790  -3.523  -3.200  -2.865  -2.555  -2.285
14 17 3.450 -7.0  -3.871  -3.901  -3.957  -4.039  -4.139  -4.233  -4.300  -4.326
  -4.299  -4.228  -4.131  -3.987  -3.779  -3.530  -3.274  -3.032  -2.823
15 17 3.400 -7.0  -4.146  -4.262  -4.381  -4.477  -4.532  -4.535  -4.492  -4.445
  -4.423  -4.419  -4.413  -4.364  -4.244  -4.069  -3.882  -3.713  -3.570
16 17 3.350 -7.0  -4.633  -4.694  -4.698  -4.656  -4.615  -4.603  -4.627  -4.679
  -4.746  -4.808  -4.859  -4.890  -4.879  -4.817  -4.707  -4.566  -4.412
17 17 3.300 -7.0  -4.770  -4.744  -4.751  -4.794  -4.862  -4.938  -5.011  -5.091
  -5.201  -5.345  -5.502  -5.632  -5.691  -5.655  -5.539  -5.385  -5.222
18 17 3.250 -7.0  -4.975  -5.055  -5.127  -5.188  -5.264  -5.381  -5.542  -5.731
  -5.924  -6.097  -6.234  -6.325  -6.366  -6.347  -6.271  -6.150  -6.006
19 17 3.200 -7.0  -5.359  -5.448  -5.587  -5.764  -5.956  -6.142  -6.305  -6.437
  -6.548  -6.659  -6.775  -6.880  -6.943  -6.945  -6.889  -6.794   -.749
20 17 3.150 -7.0  -6.021  -6.205  -6.366  -6.494  -6.592  -6.683  -6.793  -6.926
  -7.071  -7.216  -7.348  -7.448   -.833   -.581   -.078    .182    .740
21 17 3.100 -7.0  -6.657  -6.728  -6.822  -6.948  -7.096  -7.253  -7.410  -1.130
   -.751   -.271    .336    .435    .689    .896   1.019   1.072   1.117
22 17 3.050 -7.0  -7.174  -7.340  -1.334   -.899   -.611    .187    .497    .674
    .764    .857    .958   1.033   1.054   1.069   1.071   1.071   1.071
23 17 3.000 -7.0   -.057    .133    .445    .621    .744    .815    .914    .985
   1.009   1.013   1.014   1.015   1.015   1.015   1.015   1.015   1.015
GREVESSE 93 MIX X=0.00  Z=0.04
 1 17 4.100 -7.0   -.997  -1.000  -1.011  -1.033  -1.069  -1.109  -1.141  -1.142
  -1.116  -1.053   -.955   -.805   -.594   -.322   -.009    .304    .606
 2 17 4.050 -7.0  -1.059  -1.135  -1.248  -1.385  -1.525  -1.651  -1.755  -1.811
  -1.823  -1.752  -1.597  -1.320   -.980   -.617   -.271    .051    .366
 3 17 4.000 -7.0  -1.380  -1.559  -1.746  -1.928  -2.095  -2.238  -2.342  -2.378
  -2.333  -2.176  -1.913  -1.577  -1.226   -.880   -.549   -.217    .112
 4 17 3.950 -7.0  -1.973  -2.172  -2.354  -2.509  -2.623  -2.682  -2.674  -2.614
  -2.505  -2.343  -2.109  -1.828  -1.517  -1.184   -.840   -.497   -.166
 5 17 3.900 -7.0  -2.622  -2.747  -2.820  -2.843  -2.832  -2.802  -2.758  -2.708
  -2.643  -2.547  -2.383  -2.147  -1.831  -1.482  -1.134   -.794   -.449
 6 17 3.850 -7.0  -2.930  -2.925  -2.911  -2.895  -2.881  -2.869  -2.867  -2.873
  -2.877  -2.835  -2.695  -2.444  -2.129  -1.793  -1.447  -1.081   -.689
 7 17 3.800 -7.0  -2.958  -2.952  -2.951  -2.959  -2.982  -3.027  -3.091  -3.141
  -3.147  -3.091  -2.960  -2.748  -2.459  -2.111  -1.718  -1.299   -.887
 8 17 3.750 -7.0  -3.002  -3.023  -3.068  -3.141  -3.227  -3.296  -3.335  -3.354
  -3.364  -3.347  -3.246  -3.020  -2.676  -2.256  -1.820  -1.407  -1.041
 9 17 3.700 -7.0  -3.168  -3.259  -3.343  -3.400  -3.437  -3.478  -3.539  -3.608
  -3.642  -3.590  -3.416  -3.120  -2.736  -2.328  -1.944  -1.612  -1.340
10 17 3.650 -7.0  -3.435  -3.469  -3.509  -3.575  -3.668  -3.765  -3.832  -3.838
  -3.768  -3.618  -3.395  -3.116  -2.804  -2.502  -2.235  -1.995  -1.746
11 17 3.600 -7.0  -3.597  -3.697  -3.809  -3.904  -3.957  -3.959  -3.911  -3.825
  -3.708  -3.574  -3.434  -3.285  -3.115  -2.907  -2.648  -2.340  -1.999
12 17 3.550 -7.0  -3.959  -4.016  -4.032  -4.015  -3.972  -3.915  -3.856  -3.813
  -3.793  -3.791  -3.779  -3.703  -3.523  -3.243  -2.899  -2.528  -2.159
13 17 3.500 -7.0  -4.058  -4.032  -4.000  -3.974  -3.969  -3.994  -4.045  -4.115
  -4.174  -4.194  -4.148  -3.994  -3.729  -3.397  -3.048  -2.719  -2.433
14 17 3.450 -7.0  -4.041  -4.061  -4.108  -4.180  -4.275  -4.375  -4.454  -4.496
  -4.487  -4.423  -4.319  -4.166  -3.946  -3.683  -3.415  -3.162  -2.939
15 17 3.400 -7.0  -4.283  -4.392  -4.513  -4.621  -4.692  -4.715  -4.684  -4.634
  -4.600  -4.584  -4.567  -4.510  -4.383  -4.196  -3.995  -3.812  -3.661
16 17 3.350 -7.0  -4.772  -4.852  -4.877  -4.848  -4.802  -4.778  -4.790  -4.832
  -4.894  -4.954  -4.996  -5.012  -4.986  -4.912  -4.798  -4.660  -4.509
17 17 3.300 -7.0  -4.958  -4.925  -4.920  -4.951  -5.011  -5.086  -5.160  -5.233
  -5.329  -5.458  -5.603  -5.728  -5.786  -5.752  -5.637  -5.481  -5.314
18 17 3.250 -7.0  -5.123  -5.202  -5.278  -5.341  -5.408  -5.508  -5.653  -5.832
  -6.022  -6.197  -6.336  -6.424  -6.454  -6.425  -6.342  -6.220  -6.076
19 17 3.200 -7.0  -5.511  -5.584  -5.705  -5.869  -6.055  -6.241  -6.408  -6.544
  -6.653  -6.753  -6.856  -6.947  -6.999  -6.994  -6.935  -6.840   -.920
20 17 3.150 -7.0  -6.122  -6.305  -6.470  -6.605  -6.707  -6.792  -6.888  -7.007
  -7.142  -7.278  -7.403  -7.496  -1.003   -.752   -.243    .017    .570
21 17 3.100 -7.0  -6.782  -6.847  -6.928  -7.038  -7.174  -7.322  -7.472  -1.299
   -.923   -.435    .167    .263    .514    .724    .843    .897    .941
22 17 3.050 -7.0  -7.255  -7.411  -1.501  -1.070   -.784    .017    .322    .459
    .590    .684    .782    .859    .879    .893    .895    .895    .895
23 17 3.000 -7.0   -.229   -.027    .272    .451    .568    .648    .741    .810
    .833    .837    .838    .838    .838    .838    .838    .838    .838
GREVESSE 93 MIX X=0.00  Z=0.03
 1 17 4.100 -7.0   -.995   -.999  -1.012  -1.037  -1.078  -1.122  -1.159  -1.166
  -1.146  -1.090  -1.003   -.869   -.682   -.436   -.142    .164    .464
 2 17 4.050 -7.0  -1.059  -1.136  -1.252  -1.393  -1.537  -1.669  -1.779  -1.845
  -1.868  -1.816  -1.689  -1.447  -1.127   -.769   -.419   -.094    .220
 3 17 4.000 -7.0  -1.382  -1.564  -1.754  -1.942  -2.116  -2.269  -2.389  -2.450
  -2.439  -2.313  -2.083  -1.739  -1.384  -1.031   -.694   -.365   -.035
 4 17 3.950 -7.0  -1.981  -2.186  -2.377  -2.546  -2.681  -2.767  -2.790  -2.746
  -2.650  -2.494  -2.266  -1.981  -1.667  -1.335   -.991   -.646   -.310
 5 17 3.900 -7.0  -2.658  -2.805  -2.904  -2.949  -2.952  -2.929  -2.889  -2.842
  -2.777  -2.682  -2.527  -2.295  -1.987  -1.636  -1.285   -.943   -.599
 6 17 3.850 -7.0  -3.043  -3.046  -3.035  -3.020  -3.006  -2.992  -2.988  -2.991
  -2.995  -2.963  -2.837  -2.597  -2.282  -1.942  -1.598  -1.238   -.850
 7 17 3.800 -7.0  -3.081  -3.075  -3.073  -3.078  -3.096  -3.135  -3.195  -3.252
  -3.269  -3.222  -3.098  -2.890  -2.607  -2.266  -1.881  -1.465  -1.050
 8 17 3.750 -7.0  -3.122  -3.138  -3.176  -3.242  -3.327  -3.403  -3.449  -3.471
  -3.481  -3.468  -3.382  -3.175  -2.846  -2.435  -1.996  -1.573  -1.196
 9 17 3.700 -7.0  -3.269  -3.358  -3.446  -3.509  -3.549  -3.587  -3.643  -3.711
  -3.756  -3.727  -3.577  -3.296  -2.918  -2.503  -2.106  -1.759  -1.469
10 17 3.650 -7.0  -3.547  -3.583  -3.618  -3.676  -3.764  -3.863  -3.940  -3.963
  -3.911  -3.777  -3.565  -3.284  -2.964  -2.650  -2.369  -2.122  -1.877
11 17 3.600 -7.0  -3.698  -3.791  -3.902  -4.003  -4.068  -4.083  -4.047  -3.970
  -3.859  -3.725  -3.579  -3.420  -3.242  -3.038  -2.784  -2.481  -2.142
12 17 3.550 -7.0  -4.060  -4.126  -4.152  -4.142  -4.105  -4.051  -3.991  -3.943
  -3.916  -3.908  -3.896  -3.827  -3.656  -3.385  -3.046  -2.674  -2.298
13 17 3.500 -7.0  -4.184  -4.161  -4.129  -4.101  -4.090  -4.107  -4.152  -4.219
  -4.283  -4.312  -4.277  -4.136  -3.875  -3.538  -3.180  -2.839  -2.540
14 17 3.450 -7.0  -4.162  -4.175  -4.216  -4.282  -4.371  -4.473  -4.560  -4.612
  -4.616  -4.560  -4.455  -4.296  -4.068  -3.796  -3.519  -3.258  -3.026
15 17 3.400 -7.0  -4.381  -4.485  -4.605  -4.718  -4.801  -4.837  -4.819  -4.769
  -4.727  -4.704  -4.678  -4.615  -4.483  -4.290  -4.079  -3.886  -3.728
16 17 3.350 -7.0  -4.866  -4.959  -4.999  -4.982  -4.936  -4.905  -4.907  -4.942
  -4.999  -5.057  -5.095  -5.102  -5.065  -4.981  -4.864  -4.727  -4.578
17 17 3.300 -7.0  -5.092  -5.055  -5.041  -5.063  -5.118  -5.191  -5.265  -5.336
  -5.423  -5.540  -5.676  -5.795  -5.852  -5.820  -5.706  -5.549  -5.381
18 17 3.250 -7.0  -5.229  -5.305  -5.383  -5.449  -5.512  -5.600  -5.734  -5.904
  -6.090  -6.265  -6.405  -6.492  -6.517  -6.481  -6.394  -6.271  -6.127
19 17 3.200 -7.0  -5.620  -5.684  -5.792  -5.945  -6.126  -6.309  -6.477  -6.616
  -6.725  -6.819  -6.913  -6.995  -7.040  -7.030  -6.969  -6.874  -1.044
20 17 3.150 -7.0  -6.193  -6.374  -6.541  -6.680  -6.785  -6.868  -6.956  -7.065
  -7.192  -7.323  -7.442  -7.530  -1.126   -.875   -.363   -.100    .445
21 17 3.100 -7.0  -6.866  -6.932  -7.003  -7.103  -7.229  -7.370  -7.516  -1.420
  -1.045   -.554    .051    .143    .391    .598    .717    .771    .817
22 17 3.050 -7.0  -7.313  -7.462  -1.622  -1.192   -.906   -.104    .199    .337
    .465    .560    .659    .701    .753    .767    .769    .769    .770
23 17 3.000 -7.0   -.353   -.156    .149    .327    .445    .524    .615    .687
    .709    .713    .713    .713    .713    .713    .713    .713    .713
GREVESSE 93 MIX X=0.00  Z=0.02
 1 17 4.100 -7.0   -.993   -.999  -1.014  -1.043  -1.089  -1.139  -1.182  -1.204
  -1.185  -1.140  -1.062   -.948   -.785   -.572   -.310   -.022    .270
 2 17 4.050 -7.0  -1.058  -1.138  -1.258  -1.403  -1.553  -1.690  -1.808  -1.886
  -1.921  -1.896  -1.793  -1.602  -1.314   -.972   -.624   -.293    .018
 3 17 4.000 -7.0  -1.385  -1.570  -1.765  -1.958  -2.140  -2.304  -2.441  -2.529
  -2.556  -2.480  -2.284  -1.960  -1.602  -1.241   -.897   -.565   -.236
 4 17 3.950 -7.0  -1.990  -2.202  -2.402  -2.585  -2.743  -2.862  -2.926  -2.918
  -2.845  -2.701  -2.492  -2.193  -1.875  -1.539  -1.198   -.851   -.512
 5 17 3.900 -7.0  -2.696  -2.867  -3.000  -3.081  -3.111  -3.103  -3.071  -3.027
  -2.966  -2.871  -2.727  -2.495  -2.197  -1.851  -1.494  -1.148   -.806
 6 17 3.850 -7.0  -3.188  -3.209  -3.206  -3.193  -3.180  -3.165  -3.158  -3.158
  -3.159  -3.134  -3.029  -2.807  -2.496  -2.153  -1.808  -1.454  -1.075
 7 17 3.800 -7.0  -3.253  -3.247  -3.243  -3.245  -3.258  -3.289  -3.343  -3.402
  -3.432  -3.401  -3.289  -3.088  -2.813  -2.482  -2.108  -1.699  -1.277
 8 17 3.750 -7.0  -3.290  -3.302  -3.331  -3.387  -3.467  -3.548  -3.604  -3.632
  -3.642  -3.634  -3.566  -3.385  -3.082  -2.685  -2.246  -1.814  -1.417
 9 17 3.700 -7.0  -3.414  -3.496  -3.587  -3.660  -3.706  -3.741  -3.789  -3.855
  -3.910  -3.906  -3.789  -3.535  -3.169  -2.750  -2.337  -1.971  -1.659
10 17 3.650 -7.0  -3.700  -3.742  -3.774  -3.822  -3.899  -3.996  -4.084  -4.128
  -4.103  -3.994  -3.799  -3.524  -3.195  -2.862  -2.559  -2.297  -2.055
11 17 3.600 -7.0  -3.844  -3.925  -4.032  -4.139  -4.218  -4.250  -4.232  -4.169
  -4.068  -3.938  -3.786  -3.616  -3.426  -3.217  -2.971  -2.677  -2.342
12 17 3.550 -7.0  -4.196  -4.276  -4.315  -4.317  -4.289  -4.240  -4.181  -4.128
  -4.092  -4.075  -4.060  -3.999  -3.843  -3.585  -3.255  -2.884  -2.501
13 17 3.500 -7.0  -4.357  -4.339  -4.310  -4.280  -4.261  -4.268  -4.304  -4.364
  -4.432  -4.473  -4.455  -4.334  -4.085  -3.746  -3.377  -3.019  -2.700
14 17 3.450 -7.0  -4.334  -4.339  -4.369  -4.426  -4.507  -4.607  -4.703  -4.769
  -4.791  -4.752  -4.648  -4.483  -4.246  -3.960  -3.670  -3.398  -3.154
15 17 3.400 -7.0  -4.522  -4.616  -4.732  -4.850  -4.947  -5.002  -5.003  -4.960
  -4.910  -4.876  -4.839  -4.767  -4.628  -4.426  -4.202  -3.995  -3.825
16 17 3.350 -7.0  -4.993  -5.102  -5.162  -5.165  -5.126  -5.086  -5.076  -5.100
  -5.148  -5.203  -5.237  -5.233  -5.180  -5.083  -4.958  -4.821  -4.675
17 17 3.300 -7.0  -5.278  -5.239  -5.216  -5.226  -5.269  -5.337  -5.412  -5.482
  -5.559  -5.660  -5.781  -5.890  -5.944  -5.913  -5.803  -5.647  -5.476
18 17 3.250 -7.0  -5.380  -5.450  -5.530  -5.600  -5.660  -5.736  -5.851  -6.008
  -6.186  -6.358  -6.498  -6.584  -6.604  -6.560  -6.467  -6.342  -6.199
19 17 3.200 -7.0  -5.775  -5.829  -5.918  -6.055  -6.224  -6.404  -6.571  -6.713
  -6.823  -6.912  -6.993  -7.063  -7.098  -7.081  -7.017  -6.922  -1.219
20 17 3.150 -7.0  -6.294  -6.470  -6.636  -6.779  -6.890  -6.973  -7.052  -7.148
  -7.263  -7.385  -7.497  -7.579  -1.300  -1.050   -.535   -.271    .272
21 17 3.100 -7.0  -6.980  -7.048  -7.111  -7.195  -7.308  -7.439  -7.578  -1.592
  -1.219   -.725   -.123   -.031    .216    .425    .542    .596    .641
22 17 3.050 -7.0  -7.395  -7.534  -1.793  -1.365  -1.081   -.277    .026    .160
    .292    .386    .482    .525    .578    .592    .593    .594    .594
23 17 3.000 -7.0   -.529   -.329   -.025    .152    .270    .350    .439    .510
    .533    .536    .537    .538    .538    .538    .538    .538    .538
GREVESSE 93 MIX X=0.00  Z=0.01
 1 17 4.100 -7.0   -.992   -.999  -1.016  -1.051  -1.106  -1.164  -1.217  -1.249
  -1.243  -1.214  -1.150  -1.055   -.923   -.752   -.541   -.298   -.033
 2 17 4.050 -7.0  -1.058  -1.140  -1.265  -1.418  -1.576  -1.722  -1.849  -1.945
  -1.992  -1.997  -1.926  -1.787  -1.565  -1.276   -.950   -.624   -.313
 3 17 4.000 -7.0  -1.388  -1.578  -1.780  -1.981  -2.172  -2.348  -2.504  -2.629
  -2.695  -2.686  -2.562  -2.325  -1.959  -1.590  -1.234   -.900   -.573
 4 17 3.950 -7.0  -2.001  -2.221  -2.432  -2.631  -2.814  -2.971  -3.091  -3.151
  -3.137  -3.036  -2.845  -2.554  -2.222  -1.881  -1.536  -1.188   -.844
 5 17 3.900 -7.0  -2.737  -2.935  -3.108  -3.245  -3.335  -3.372  -3.366  -3.331
  -3.276  -3.188  -3.048  -2.829  -2.539  -2.201  -1.839  -1.483  -1.140
 6 17 3.850 -7.0  -3.383  -3.454  -3.480  -3.480  -3.470  -3.457  -3.445  -3.439
  -3.434  -3.414  -3.334  -3.143  -2.848  -2.500  -2.149  -1.800  -1.437
 7 17 3.800 -7.0  -3.541  -3.535  -3.531  -3.529  -3.535  -3.554  -3.593  -3.649
  -3.695  -3.689  -3.600  -3.414  -3.148  -2.830  -2.474  -2.081  -1.662
